date,2m_temp
2010-10-31,30.5137
2011-07-01,30.4969
2011-07-02,31.6119
2011-07-03,33.0205
2011-07-04,31.9019
2011-07-05,30.0457
2011-07-06,31.1954
2011-07-07,30.2337
2011-07-08,30.1561
2011-07-09,31.3957
2011-07-10,30.9884
2011-07-11,29.6378
2011-07-12,30.3049
2011-07-13,28.5975
2011-07-14,29.0832
2011-07-15,29.5491
2011-07-16,30.7684
2011-07-17,29.5896
2011-07-18,29.4571
2011-07-19,30.1212
2011-07-20,28.3145
2011-07-21,28.6788
2011-07-22,28.753
2011-07-23,27.6745
2011-07-24,25.918
2011-07-25,28.4101
2011-07-26,29.1084
2011-07-27,29.9335
2011-07-28,29.9977
2011-07-29,26.5943
2011-07-30,25.7716
2011-07-31,25.0166
2011-08-01,28.3221
2011-08-02,29.2382
2011-08-03,24.416
2011-08-04,27.9549
2011-08-05,27.0457
2011-08-06,25.647
2011-08-07,25.3697
2011-08-08,25.9951
2011-08-09,26.2
2011-08-10,24.994
2011-08-11,28.0549
2011-08-12,24.8192
2011-08-13,25.8065
2011-08-14,26.8276
2011-08-15,26.3646
2011-08-16,26.8369
2011-08-17,25.7647
2011-08-18,26.5567
2011-08-19,27.0778
2011-08-20,26.6571
2011-08-21,26.3202
2011-08-22,28.152
2011-08-23,28.0609
2011-08-24,26.0535
2011-08-25,27.05
2011-08-26,26.9539
2011-08-27,27.7092
2011-08-28,26.0019
2011-08-29,24.1265
2011-08-30,25.5849
2011-08-31,26.4232
2011-09-01,25.838
2011-09-02,25.6725
2011-09-03,23.6652
2011-09-04,25.636
2011-09-05,26.65
2011-09-06,26.8358
2011-09-07,25.9314
2011-09-08,24.2135
2011-09-09,26.9829
2011-09-10,26.8684
2011-09-11,24.8102
2011-09-12,25.6787
2011-09-13,26.9942
2011-09-14,25.3437
2011-09-15,24.7075
2011-09-16,26.3597
2011-09-17,27.188
2011-09-18,25.9836
2011-09-19,27.1197
2011-09-20,28.4913
2011-09-21,28.8401
2011-09-22,28.2564
2011-09-23,27.6629
2011-09-24,27.9828
2011-09-25,28.1451
2011-09-26,27.1372
2011-09-27,27.023
2011-09-28,29.0247
2011-09-29,28.309
2011-09-30,27.6138
2011-10-01,28.632
2011-10-02,29.7521
2011-10-03,29.4801
2011-10-04,29.017
2011-10-05,28.5244
2011-10-06,30.4786
2011-10-07,30.866
2011-10-08,28.7327
2011-10-09,28.8865
2011-10-10,30.0254
2011-10-11,29.993
2011-10-12,30.9377
2011-10-13,30.923
2011-10-14,28.5476
2011-10-15,28.2364
2011-10-16,28.578
2011-10-17,29.3514
2011-10-18,30.0796
2011-10-19,29.6259
2011-10-20,29.5352
2011-10-21,30.4183
2011-10-22,30.1382
2011-10-23,30.6916
2011-10-24,30.8437
2011-10-25,30.7262
2011-10-26,31.1232
2011-10-27,30.541
2011-10-28,30.5415
2011-10-29,31.2402
2011-10-30,30.2202
2011-10-31,29.8721
2012-07-01,27.454
2012-07-02,24.7477
2012-07-03,26.696
2012-07-04,26.5264
2012-07-05,25.6999
2012-07-06,26.4798
2012-07-07,26.3041
2012-07-08,26.9485
2012-07-09,26.4351
2012-07-10,28.3629
2012-07-11,27.6513
2012-07-12,25.9624
2012-07-13,27.8373
2012-07-14,27.2962
2012-07-15,26.8685
2012-07-16,27.9236
2012-07-17,27.9377
2012-07-18,25.8962
2012-07-19,25.3819
2012-07-20,26.7141
2012-07-21,27.2974
2012-07-22,24.7613
2012-07-23,26.7669
2012-07-24,27.551
2012-07-25,26.3776
2012-07-26,25.5023
2012-07-27,26.6283
2012-07-28,26.4675
2012-07-29,27.8976
2012-07-30,25.3018
2012-07-31,26.8428
2012-08-01,25.785
2012-08-02,24.8057
2012-08-03,25.4154
2012-08-04,24.2781
2012-08-05,26.7775
2012-08-06,26.8123
2012-08-07,25.2293
2012-08-08,26.9124
2012-08-09,27.0177
2012-08-10,24.8925
2012-08-11,23.737
2012-08-12,24.6711
2012-08-13,26.13
2012-08-14,24.9727
2012-08-15,26.0796
2012-08-16,25.7424
2012-08-17,25.0086
2012-08-18,24.3525
2012-08-19,26.2576
2012-08-20,27.0616
2012-08-21,25.1226
2012-08-22,25.0541
2012-08-23,25.3186
2012-08-24,26.393
2012-08-25,26.7256
2012-08-26,25.5719
2012-08-27,26.8333
2012-08-28,27.3766
2012-08-29,26.8403
2012-08-30,27.7569
2012-08-31,24.0682
2012-09-01,25.9958
2012-09-02,26.9895
2012-09-03,24.25
2012-09-04,26.8807
2012-09-05,26.9337
2012-09-06,26.3554
2012-09-07,26.528
2012-09-08,26.6597
2012-09-09,27.5623
2012-09-10,27.9346
2012-09-11,27.3734
2012-09-12,26.9789
2012-09-13,27.0604
2012-09-14,26.9864
2012-09-15,25.4855
2012-09-16,27.04
2012-09-17,27.7939
2012-09-18,27.559
2012-09-19,27.9398
2012-09-20,25.6714
2012-09-21,28.0651
2012-09-22,28.6668
2012-09-23,28.3534
2012-09-24,27.5008
2012-09-25,28.1166
2012-09-26,28.3177
2012-09-27,25.8911
2012-09-28,27.1957
2012-09-29,28.3183
2012-09-30,27.2478
2012-10-01,27.2079
2012-10-02,27.3995
2012-10-03,27.8962
2012-10-04,29.2083
2012-10-05,29.6919
2012-10-06,30.4543
2012-10-07,30.427
2012-10-08,30.5726
2012-10-09,28.9356
2012-10-10,27.9273
2012-10-11,29.822
2012-10-12,30.3662
2012-10-13,28.8896
2012-10-14,29.7434
2012-10-15,30.8448
2012-10-16,29.6063
2012-10-17,30.5678
2012-10-18,30.5449
2012-10-19,30.4513
2012-10-20,30.8611
2012-10-21,31.6557
2012-10-22,30.2316
2012-10-23,31.5765
2012-10-24,31.2698
2012-10-25,30.0586
2012-10-26,28.7959
2012-10-27,30.1424
2012-10-28,31.237
2012-10-29,31.0783
2012-10-30,30.9873
2012-10-31,31.2609
2013-07-01,28.9702
2013-07-02,31.5244
2013-07-03,31.6567
2013-07-04,30.8051
2013-07-05,29.2744
2013-07-06,29.1172
2013-07-07,29.8893
2013-07-08,31.6432
2013-07-09,31.1458
2013-07-10,31.8036
2013-07-11,29.5108
2013-07-12,30.3207
2013-07-13,28.8682
2013-07-14,30.2797
2013-07-15,28.7148
2013-07-16,27.8698
2013-07-17,29.0466
2013-07-18,27.0514
2013-07-19,30.4715
2013-07-20,31.5167
2013-07-21,31.1461
2013-07-22,29.9348
2013-07-23,28.5738
2013-07-24,29.6236
2013-07-25,27.2715
2013-07-26,26.6767
2013-07-27,28.1967
2013-07-28,26.8682
2013-07-29,27.5514
2013-07-30,27.8073
2013-07-31,28.2691
2013-08-01,25.5384
2013-08-02,25.0275
2013-08-03,26.055
2013-08-04,25.8017
2013-08-05,23.7794
2013-08-06,24.8678
2013-08-07,25.3148
2013-08-08,28.4247
2013-08-09,24.9058
2013-08-10,25.2892
2013-08-11,27.8272
2013-08-12,25.6706
2013-08-13,25.7395
2013-08-14,24.8215
2013-08-15,24.8809
2013-08-16,24.843
2013-08-17,25.9484
2013-08-18,26.8782
2013-08-19,27.7753
2013-08-20,25.2867
2013-08-21,26.8392
2013-08-22,27.6169
2013-08-23,24.3154
2013-08-24,25.8845
2013-08-25,26.1233
2013-08-26,24.7056
2013-08-27,26.0794
2013-08-28,26.3826
2013-08-29,26.4925
2013-08-30,26.0731
2013-08-31,26.7207
2013-09-01,27.3213
2013-09-02,24.7967
2013-09-03,25.5334
2013-09-04,26.2056
2013-09-05,25.8003
2013-09-06,25.1833
2013-09-07,25.9124
2013-09-08,26.4434
2013-09-09,25.1739
2013-09-10,23.6878
2013-09-11,27.0368
2013-09-12,27.5405
2013-09-13,26.2399
2013-09-14,26.3842
2013-09-15,27.793
2013-09-16,27.2935
2013-09-17,27.926
2013-09-18,27.1496
2013-09-19,26.5828
2013-09-20,27.3557
2013-09-21,27.7884
2013-09-22,27.9633
2013-09-23,28.5063
2013-09-24,28.8599
2013-09-25,28.1513
2013-09-26,29.1156
2013-09-27,28.4825
2013-09-28,29.7101
2013-09-29,30.2441
2013-09-30,29.6763
2013-10-01,29.188
2013-10-02,28.0699
2013-10-03,27.7119
2013-10-04,28.5964
2013-10-05,29.3812
2013-10-06,27.3517
2013-10-07,26.9081
2013-10-08,27.1563
2013-10-09,27.2739
2013-10-10,27.0592
2013-10-11,27.5695
2013-10-12,28.856
2013-10-13,26.2801
2013-10-14,28.0481
2013-10-15,29.538
2013-10-16,29.4221
2013-10-17,28.8709
2013-10-18,28.2692
2013-10-19,29.2744
2013-10-20,29.8294
2013-10-21,29.9067
2013-10-22,30.1709
2013-10-23,29.221
2013-10-24,29.3156
2013-10-25,28.1531
2013-10-26,29.7388
2013-10-27,28.9925
2013-10-28,29.3419
2013-10-29,29.259
2013-10-30,29.2657
2013-10-31,28.2973
2014-07-01,30.7315
2014-07-02,31.4398
2014-07-03,31.5998
2014-07-04,29.0182
2014-07-05,30.0966
2014-07-06,29.5932
2014-07-07,27.3207
2014-07-08,27.5411
2014-07-09,28.5312
2014-07-10,27.6136
2014-07-11,28.7984
2014-07-12,28.475
2014-07-13,29.3859
2014-07-14,29.2204
2014-07-15,28.0474
2014-07-16,28.9356
2014-07-17,28.7624
2014-07-18,29.6298
2014-07-19,28.7515
2014-07-20,27.051
2014-07-21,27.7566
2014-07-22,27.3327
2014-07-23,26.0681
2014-07-24,27.9307
2014-07-25,26.384
2014-07-26,26.3307
2014-07-27,27.8452
2014-07-28,27.5143
2014-07-29,28.3365
2014-07-30,24.8633
2014-07-31,23.626
2014-08-01,25.1353
2014-08-02,26.6157
2014-08-03,24.6504
2014-08-04,24.4435
2014-08-05,26.3596
2014-08-06,26.0982
2014-08-07,24.6923
2014-08-08,25.4984
2014-08-09,23.8876
2014-08-10,25.6252
2014-08-11,26.2427
2014-08-12,25.1514
2014-08-13,25.6801
2014-08-14,25.7057
2014-08-15,26.0092
2014-08-16,26.7948
2014-08-17,26.6584
2014-08-18,26.3425
2014-08-19,26.014
2014-08-20,24.3441
2014-08-21,26.8518
2014-08-22,26.3363
2014-08-23,24.3699
2014-08-24,26.3442
2014-08-25,26.9621
2014-08-26,24.9961
2014-08-27,24.1696
2014-08-28,27.1225
2014-08-29,26.2751
2014-08-30,25.6767
2014-08-31,26.3938
2014-09-01,26.368
2014-09-02,26.671
2014-09-03,25.5938
2014-09-04,26.2384
2014-09-05,27.2178
2014-09-06,25.623
2014-09-07,25.7191
2014-09-08,26.6934
2014-09-09,24.5629
2014-09-10,25.6867
2014-09-11,27.3304
2014-09-12,26.6366
2014-09-13,25.8619
2014-09-14,25.9531
2014-09-15,27.2076
2014-09-16,25.9066
2014-09-17,26.7303
2014-09-18,26.8916
2014-09-19,28.1517
2014-09-20,28.2605
2014-09-21,27.2826
2014-09-22,28.1364
2014-09-23,28.0266
2014-09-24,27.3642
2014-09-25,28.2205
2014-09-26,28.7317
2014-09-27,27.4076
2014-09-28,27.3354
2014-09-29,29.387
2014-09-30,29.9676
2014-10-01,28.8184
2014-10-02,26.9873
2014-10-03,26.779
2014-10-04,27.1262
2014-10-05,25.7408
2014-10-06,25.6891
2014-10-07,27.8328
2014-10-08,28.0018
2014-10-09,27.4718
2014-10-10,27.4636
2014-10-11,28.0304
2014-10-12,27.6339
2014-10-13,27.3754
2014-10-14,26.065
2014-10-15,25.0643
2014-10-16,26.2985
2014-10-17,27.3378
2014-10-18,28.5663
2014-10-19,28.9025
2014-10-20,27.0931
2014-10-21,27.7972
2014-10-22,28.2815
2014-10-23,28.8609
2014-10-24,29.0148
2014-10-25,29.1951
2014-10-26,29.7307
2014-10-27,29.9225
2014-10-28,30.0856
2014-10-29,30.633
2014-10-30,31.3495
2014-10-31,31.0977
2015-07-01,28.1034
2015-07-02,28.4221
2015-07-03,29.078
2015-07-04,29.5868
2015-07-05,28.2282
2015-07-06,28.6929
2015-07-07,30.8397
2015-07-08,31.9465
2015-07-09,32.7134
2015-07-10,32.6061
2015-07-11,32.6009
2015-07-12,32.903
2015-07-13,30.5786
2015-07-14,32.496
2015-07-15,31.3063
2015-07-16,30.7216
2015-07-17,30.3314
2015-07-18,32.5156
2015-07-19,30.6848
2015-07-20,30.1687
2015-07-21,29.9651
2015-07-22,29.8975
2015-07-23,29.9163
2015-07-24,28.7561
2015-07-25,29.7758
2015-07-26,30.8664
2015-07-27,29.0826
2015-07-28,29.7762
2015-07-29,29.3178
2015-07-30,27.9805
2015-07-31,28.2847
2015-08-01,27.7231
2015-08-02,28.7078
2015-08-03,28.7562
2015-08-04,27.4013
2015-08-05,25.987
2015-08-06,26.7945
2015-08-07,28.9053
2015-08-08,28.063
2015-08-09,26.6729
2015-08-10,28.4764
2015-08-11,29.5959
2015-08-12,28.6797
2015-08-13,28.4167
2015-08-14,29.317
2015-08-15,28.9375
2015-08-16,29.5511
2015-08-17,28.2153
2015-08-18,28.2171
2015-08-19,29.7201
2015-08-20,30.5131
2015-08-21,30.0659
2015-08-22,29.7923
2015-08-23,30.5022
2015-08-24,30.6885
2015-08-25,27.7892
2015-08-26,25.9024
2015-08-27,25.8477
2015-08-28,28.3869
2015-08-29,29.2083
2015-08-30,28.329
2015-08-31,28.6398
2015-09-01,27.0496
2015-09-02,28.0861
2015-09-03,28.1822
2015-09-04,27.9803
2015-09-05,28.7335
2015-09-06,29.3533
2015-09-07,30.7088
2015-09-08,29.5651
2015-09-09,27.7563
2015-09-10,29.338
2015-09-11,29.3836
2015-09-12,29.0818
2015-09-13,29.182
2015-09-14,27.291
2015-09-15,28.9904
2015-09-16,29.5514
2015-09-17,28.7034
2015-09-18,29.2733
2015-09-19,30.7531
2015-09-20,31.7228
2015-09-21,31.8181
2015-09-22,29.914
2015-09-23,30.7385
2015-09-24,32.3909
2015-09-25,32.2556
2015-09-26,32.1966
2015-09-27,32.0332
2015-09-28,32.9451
2015-09-29,33.2784
2015-09-30,33.3027
2015-10-01,33.4304
2015-10-02,32.6567
2015-10-03,34.3825
2015-10-04,34.9017
2015-10-05,34.0388
2015-10-06,33.3127
2015-10-07,30.2243
2015-10-08,31.103
2015-10-09,32.8784
2015-10-10,33.303
2015-10-11,33.3952
2015-10-12,30.2891
2015-10-13,32.2479
2015-10-14,32.9892
2015-10-15,33.4014
2015-10-16,32.3874
2015-10-17,31.1921
2015-10-18,30.1447
2015-10-19,29.2566
2015-10-20,29.7686
2015-10-21,30.8758
2015-10-22,30.7649
2015-10-23,30.0983
2015-10-24,29.1605
2015-10-25,28.7161
2015-10-26,28.4099
2015-10-27,28.6398
2015-10-28,29.2977
2015-10-29,30.0667
2015-10-30,30.024
2015-10-31,31.2393
2016-07-01,30.0714
2016-07-02,31.094
2016-07-03,31.2298
2016-07-04,31.2192
2016-07-05,30.1226
2016-07-06,29.2104
2016-07-07,28.8424
2016-07-08,28.3544
2016-07-09,30.3198
2016-07-10,28.8829
2016-07-11,25.501
2016-07-12,27.0793
2016-07-13,26.2741
2016-07-14,25.4959
2016-07-15,26.5455
2016-07-16,26.4725
2016-07-17,27.3748
2016-07-18,27.6126
2016-07-19,25.3018
2016-07-20,26.2465
2016-07-21,26.5667
2016-07-22,27.3122
2016-07-23,27.754
2016-07-24,24.324
2016-07-25,25.9969
2016-07-26,27.8596
2016-07-27,25.8669
2016-07-28,24.3887
2016-07-29,24.6306
2016-07-30,24.6145
2016-07-31,23.8252
2016-08-01,25.3065
2016-08-02,25.8343
2016-08-03,25.2938
2016-08-04,24.7198
2016-08-05,26.2841
2016-08-06,24.9886
2016-08-07,25.3751
2016-08-08,25.8762
2016-08-09,24.9326
2016-08-10,25.311
2016-08-11,26.0595
2016-08-12,26.9199
2016-08-13,27.6094
2016-08-14,26.079
2016-08-15,27.4005
2016-08-16,26.6233
2016-08-17,27.0128
2016-08-18,27.7353
2016-08-19,26.8233
2016-08-20,25.7747
2016-08-21,26.85
2016-08-22,27.8818
2016-08-23,27.7679
2016-08-24,26.9214
2016-08-25,26.4042
2016-08-26,26.9573
2016-08-27,26.6735
2016-08-28,27.3747
2016-08-29,27.3267
2016-08-30,26.8305
2016-08-31,27.7722
2016-09-01,27.3741
2016-09-02,27.344
2016-09-03,27.2678
2016-09-04,28.2964
2016-09-05,30.0272
2016-09-06,30.0531
2016-09-07,28.5702
2016-09-08,27.4996
2016-09-09,28.5135
2016-09-10,29.2607
2016-09-11,28.8067
2016-09-12,29.6776
2016-09-13,30.6569
2016-09-14,30.5316
2016-09-15,30.9228
2016-09-16,30.1983
2016-09-17,26.7243
2016-09-18,29.9148
2016-09-19,30.8539
2016-09-20,29.4571
2016-09-21,28.3181
2016-09-22,30.2203
2016-09-23,31.1349
2016-09-24,30.6533
2016-09-25,30.871
2016-09-26,30.1171
2016-09-27,29.7779
2016-09-28,29.9792
2016-09-29,31.1363
2016-09-30,32.2462
2016-10-01,32.1666
2016-10-02,32.452
2016-10-03,28.9713
2016-10-04,28.9724
2016-10-05,30.7998
2016-10-06,30.6486
2016-10-07,31.5041
2016-10-08,32.6727
2016-10-09,33.0594
2016-10-10,32.8878
2016-10-11,31.9185
2016-10-12,32.3524
2016-10-13,32.1131
2016-10-14,30.5332
2016-10-15,30.673
2016-10-16,31.3443
2016-10-17,31.6615
2016-10-18,32.0471
2016-10-19,32.0431
2016-10-20,32.2558
2016-10-21,31.4611
2016-10-22,31.4647
2016-10-23,32.1885
2016-10-24,31.8045
2016-10-25,31.8065
2016-10-26,31.8896
2016-10-27,31.9138
2016-10-28,32.3724
2016-10-29,33.0094
2016-10-30,32.8421
2016-10-31,33.1287
2017-07-01,32.3873
2017-07-02,31.1562
2017-07-03,30.412
2017-07-04,30.3393
2017-07-05,28.3926
2017-07-06,27.2016
2017-07-07,28.1486
2017-07-08,26.8963
2017-07-09,26.2858
2017-07-10,28.4194
2017-07-11,29.3638
2017-07-12,28.5565
2017-07-13,26.5591
2017-07-14,28.2986
2017-07-15,28.9547
2017-07-16,28.9584
2017-07-17,28.1386
2017-07-18,29.5589
2017-07-19,29.3271
2017-07-20,28.3262
2017-07-21,27.5025
2017-07-22,29.069
2017-07-23,30.331
2017-07-24,29.3787
2017-07-25,27.4691
2017-07-26,27.2252
2017-07-27,27.1389
2017-07-28,28.0626
2017-07-29,29.4843
2017-07-30,29.3738
2017-07-31,28.6797
2017-08-01,26.4378
2017-08-02,29.459
2017-08-03,28.9643
2017-08-04,26.4791
2017-08-05,27.3191
2017-08-06,28.4629
2017-08-07,28.115
2017-08-08,26.2552
2017-08-09,27.8747
2017-08-10,27.9571
2017-08-11,27.5518
2017-08-12,27.9282
2017-08-13,27.122
2017-08-14,29.8904
2017-08-15,27.9358
2017-08-16,27.2726
2017-08-17,28.3833
2017-08-18,28.4982
2017-08-19,28.4854
2017-08-20,26.753
2017-08-21,27.7693
2017-08-22,28.4054
2017-08-23,28.0402
2017-08-24,28.4185
2017-08-25,29.4363
2017-08-26,26.2805
2017-08-27,29.5587
2017-08-28,27.0514
2017-08-29,24.4161
2017-08-30,26.5584
2017-08-31,27.915
2017-09-01,27.5383
2017-09-02,27.2507
2017-09-03,26.227
2017-09-04,27.26
2017-09-05,26.6848
2017-09-06,27.4903
2017-09-07,28.3369
2017-09-08,28.1992
2017-09-09,28.6743
2017-09-10,27.4207
2017-09-11,27.4301
2017-09-12,28.5978
2017-09-13,30.496
2017-09-14,29.0463
2017-09-15,27.5587
2017-09-16,29.6908
2017-09-17,30.8426
2017-09-18,29.9263
2017-09-19,27.7407
2017-09-20,30.4456
2017-09-21,29.235
2017-09-22,29.1663
2017-09-23,31.0427
2017-09-24,31.1126
2017-09-25,30.7571
2017-09-26,29.8914
2017-09-27,32.2916
2017-09-28,33.5944
2017-09-29,32.1534
2017-09-30,30.6911
2017-10-01,30.8484
2017-10-02,32.2655
2017-10-03,33.2584
2017-10-04,33.7428
2017-10-05,32.6004
2017-10-06,31.3863
2017-10-07,32.3881
2017-10-08,33.2346
2017-10-09,33.7911
2017-10-10,32.7432
2017-10-11,31.3925
2017-10-12,30.474
2017-10-13,32.0416
2017-10-14,33.2125
2017-10-15,32.1608
2017-10-16,31.4168
2017-10-17,32.4603
2017-10-18,33.9772
2017-10-19,34.3058
2017-10-20,33.1642
2017-10-21,33.4347
2017-10-22,33.5189
2017-10-23,32.8533
2017-10-24,33.3892
2017-10-25,33.9711
2017-10-26,34.9287
2017-10-27,33.2021
2017-10-28,33.5021
2017-10-29,33.4882
2017-10-30,33.7387
2017-10-31,33.2313
2018-07-01,27.9575
2018-07-02,29.7718
2018-07-03,30.3362
2018-07-04,29.7123
2018-07-05,29.9755
2018-07-06,29.1488
2018-07-07,30.7475
2018-07-08,30.267
2018-07-09,29.3735
2018-07-10,27.7053
2018-07-11,28.6965
2018-07-12,29.1616
2018-07-13,29.754
2018-07-14,28.9582
2018-07-15,30.1226
2018-07-16,28.69
2018-07-17,27.9037
2018-07-18,28.899
2018-07-19,29.9832
2018-07-20,30.1211
2018-07-21,29.7673
2018-07-22,28.8152
2018-07-23,27.4324
2018-07-24,25.3509
2018-07-25,26.2765
2018-07-26,27.7943
2018-07-27,27.0391
2018-07-28,25.3591
2018-07-29,24.8788
2018-07-30,26.4597
2018-07-31,26.6912
2018-08-01,28.0152
2018-08-02,27.3772
2018-08-03,25.4671
2018-08-04,26.1096
2018-08-05,26.1817
2018-08-06,26.3927
2018-08-07,26.0119
2018-08-08,26.6042
2018-08-09,26.8785
2018-08-10,27.5588
2018-08-11,28.5662
2018-08-12,26.2106
2018-08-13,25.7398
2018-08-14,26.8185
2018-08-15,26.3389
2018-08-16,25.3924
2018-08-17,26.5357
2018-08-18,25.8748
2018-08-19,26.3732
2018-08-20,26.1185
2018-08-21,26.6219
2018-08-22,25.6161
2018-08-23,26.3064
2018-08-24,26.1936
2018-08-25,25.2441
2018-08-26,25.5047
2018-08-27,27.8303
2018-08-28,25.7191
2018-08-29,24.098
2018-08-30,25.9299
2018-08-31,25.832
2018-09-01,26.1149
2018-09-02,27.3223
2018-09-03,26.7066
2018-09-04,23.1074
2018-09-05,26.1977
2018-09-06,26.2202
2018-09-07,25.5857
2018-09-08,24.6222
2018-09-09,25.1135
2018-09-10,26.371
2018-09-11,27.3112
2018-09-12,26.5045
2018-09-13,26.562
2018-09-14,26.9554
2018-09-15,26.8305
2018-09-16,26.299
2018-09-17,27.489
2018-09-18,27.1505
2018-09-19,26.4896
2018-09-20,27.3278
2018-09-21,27.3577
2018-09-22,27.9812
2018-09-23,28.9791
2018-09-24,29.8777
2018-09-25,29.9432
2018-09-26,29.4896
2018-09-27,30.3827
2018-09-28,30.5484
2018-09-29,31.1915
2018-09-30,29.4314
2018-10-01,29.852
2018-10-02,30.9228
2018-10-03,30.0012
2018-10-04,31.1214
2018-10-05,31.5083
2018-10-06,32.2734
2018-10-07,29.5575
2018-10-08,29.5561
2018-10-09,31.0949
2018-10-10,30.2513
2018-10-11,28.952
2018-10-12,30.6842
2018-10-13,31.5553
2018-10-14,32.4924
2018-10-15,32.2463
2018-10-16,31.7831
2018-10-17,31.6218
2018-10-18,31.8681
2018-10-19,30.5424
2018-10-20,29.3136
2018-10-21,31.2425
2018-10-22,31.8039
2018-10-23,31.9184
2018-10-24,30.2788
2018-10-25,31.3868
2018-10-26,32.9736
2018-10-27,33.7829
2018-10-28,33.0733
2018-10-29,32.5159
2018-10-30,32.4978
2018-10-31,32.0987
2019-07-01,29.7584
2019-07-02,29.0454
2019-07-03,29.0213
2019-07-04,29.5815
2019-07-05,30.3065
2019-07-06,30.4839
2019-07-07,29.7054
2019-07-08,29.1312
2019-07-09,29.2094
2019-07-10,29.5379
2019-07-11,27.411
2019-07-12,27.499
2019-07-13,27.9516
2019-07-14,27.9327
2019-07-15,28.3152
2019-07-16,28.9233
2019-07-17,27.4802
2019-07-18,28.2283
2019-07-19,28.86
2019-07-20,29.8996
2019-07-21,29.9468
2019-07-22,26.728
2019-07-23,27.649
2019-07-24,28.8848
2019-07-25,30.1562
2019-07-26,29.0724
2019-07-27,30.1676
2019-07-28,30.249
2019-07-29,28.2115
2019-07-30,29.2097
2019-07-31,28.6068
2019-08-01,26.5297
2019-08-02,27.898
2019-08-03,29.9747
2019-08-04,28.0308
2019-08-05,25.6995
2019-08-06,25.6856
2019-08-07,28.6203
2019-08-08,28.2783
2019-08-09,25.3016
2019-08-10,23.6854
2019-08-11,23.8621
2019-08-12,25.8526
2019-08-13,25.2642
2019-08-14,26.2824
2019-08-15,27.4234
2019-08-16,26.618
2019-08-17,25.85
2019-08-18,25.3853
2019-08-19,25.1826
2019-08-20,25.9994
2019-08-21,26.6524
2019-08-22,26.3037
2019-08-23,25.2289
2019-08-24,25.7261
2019-08-25,27.149
2019-08-26,26.3573
2019-08-27,24.785
2019-08-28,25.9962
2019-08-29,26.9473
2019-08-30,26.456
2019-08-31,26.592
2019-09-01,26.3755
2019-09-02,27.3157
2019-09-03,27.4546
2019-09-04,27.1562
2019-09-05,26.2181
2019-09-06,26.8011
2019-09-07,27.6537
2019-09-08,27.7048
2019-09-09,26.4734
2019-09-10,26.0421
2019-09-11,25.9833
2019-09-12,26.3624
2019-09-13,27.9127
2019-09-14,27.7572
2019-09-15,27.1131
2019-09-16,28.6053
2019-09-17,27.0275
2019-09-18,26.7218
2019-09-19,28.8181
2019-09-20,29.8041
2019-09-21,28.4784
2019-09-22,28.215
2019-09-23,29.1747
2019-09-24,29.7724
2019-09-25,29.9607
2019-09-26,29.1509
2019-09-27,27.8652
2019-09-28,28.803
2019-09-29,30.1394
2019-09-30,27.4449
2019-10-01,24.9449
2019-10-02,27.1939
2019-10-03,27.3491
2019-10-04,26.2272
2019-10-05,26.1922
2019-10-06,27.2143
2019-10-07,27.4056
2019-10-08,26.5327
2019-10-09,27.0392
2019-10-10,25.2864
2019-10-11,26.686
2019-10-12,26.3249
2019-10-13,25.5924
2019-10-14,26.8121
2019-10-15,28.5671
2019-10-16,28.1605
2019-10-17,27.7696
2019-10-18,27.027
2019-10-19,28.5121
2019-10-20,28.5575
2019-10-21,29.051
2019-10-22,28.4958
2019-10-23,28.6737
2019-10-24,28.6191
2019-10-25,28.273
2019-10-26,29.8271
2019-10-27,29.0702
2019-10-28,28.7349
2019-10-29,29.695
2019-10-30,31.0807
2019-10-31,30.9385
